"min_ma","max_ma","r_number","name","formation","system","series","intervall","time_slice","reliabilit","subsurface","type","thickness","m_thick","width","m_width","extension","m_ext","ext_belt","belonging","tropical","environmen","subenviron","bathymetry","biota_main","biota_sec","biota_deta","alg_type","p_lmc","p_arag","p_hmc","upwell","control","diversity","m_spec","guild","macro_bor","micro_bor","vert_zonat","hor_zonat","micrite","sparite","debris","dolomite","reservoir","ref1","ref2","remarks","country","latit","longit","collection","pal_lat_m","pal_long_m","pal_lat_scotese","pal_long_scotese"
"315.20","330.90","2563","Tishkin-Glubokin","","Carboniferous","Mississippian","Serpukhovian-Bashkirian","12","2","1","2","3","","","","4","","","","0","2","","","","","","","","","","0","0","","","","","","","","","","","0","2","1020","0","","Russia","48.5","40.3333","","5.39124122335","10.383713218","5.18086","31.6175"
"315.20","330.90","2564","Béchar","Aouidja","Carboniferous","Mississippian","Serpukhovian-Bashkirian","12","3","0","3","1","","","","2","","","","0","3","3a","","","","","","","","","0","0","","","2","","","","","","","","1","0","84","1025","Small bioherms in dolomitc Aouidja Fm. and in younger strata.","Algeria","31.5667","-2.2667","","-26.2728018026","-21.351506625","-19.8139","1.97309"
"2.60","3.60","2565","Puerto Real, Cadiz","","Neogene","Pliocene","Upper Pliocene","32","3","0","4","1","2","","","2","","","","2","1","1d","1","15","15","74","","100","0","0","0","0","1","2","1","","","1","1","1","1","1","0","0","1705","0","Monospecific oyster reef with some balanid encrustations.
Brackish lagoon or delta setting. 
2 m thick.","Spain","36.5333","-6.1833","","36.4305283805","-6.21924286531","36.5918","-6.44434"
"11.60","16.00","2566","Kesme, Antalya Basin","Köprücay conglomerate","Neogene","Miocene","Langhian-Serravallian","31","2","0","1","1","4","","","1","","50","","0","1","1d","1","1","2","1","1","0","70","30","0","0","2","19","1","","","","","1","1","2","0","0","1706","2492","Upper Burdigalian reefs on coarse gravel-dominates delta fronts. 
Other reef near S of Bolasan.
Diverse coral assemblage (16 species). 
Most important: Tarbellastraea, Heliastraea, Porites, Caulastaea and Stylophora.
Densely packed massive domeal, hemispherical and branching corals bound by coralline algae (Lithothamnium, Lithophyllum) and encrusting forams (Acervulina).","Turkey","37.45","31.25","62464","36.1174264095","30.5308372299","37.204","31.1268"
"16.00","17.50","2567","Alarahan, Antalya Basin","Tepekli conglomerate","Neogene","Miocene","upper Burdigalian","31","3","0","1","1","6","1","","2","30","60","","0","1","1d","1","1","2","1","1","0","70","30","0","0","2","12","1","1","","","","1","1","2","0","0","1706","2492","See reef 2566.","Turkey","36.7167","31.6167","","34.8378732734","30.584384249","36.517","31.6082"
"13.80","20.40","2568","Sirtkoy, Antalya Basin","Oymapimar Limestone","Neogene","Miocene","Burdigalian-Langhian","31","3","0","1","2","","","","1","","80","","0","1","1d","1","2","1","1","1","0","40","60","0","0","2","19","1","","","","","1","1","2","0","0","1706","2492","See reef 2566.","Turkey","36.9667","31.45","","35.0247286083","30.3894977733","36.7878","31.5002"
"5.30","11.60","2569","Isparta, Aksu Basin","","Neogene","Miocene","Tortonian-Messinian","32","3","0","1","1","","","","1","","","","0","1","1d","1","1","1","2","","10","80","10","0","0","2","10","1","","","","","1","1","1","0","0","1706","0","7 coral species in Tortonian, 1 in lower Messinian. 
Dominated by branching Porites and Tarbellastraea with minor Siderastrea, Favites and Platygyra. 
Reefs on coastal alluvial fan.
Associated coralline algae, bryozoa, bivalves, gastropds, echinoids and benthic forams.","Turkey","37.6","30.7667","","36.9793020065","30.4399624464","37.5291","30.8074"
"7.30","11.60","2570","Kargi section, Aksu subbasin","Aksucay Conglomerate","Neogene","Miocene","Tortonian","32","2","0","1","1","10","2","","2","200","","","0","1","1d","1","1","1","2","","0","100","0","0","0","2","10","1","","","","","1","1","1","0","0","1706","2492","Moderate diversity corals reefs dominated by Porites","Turkey","37.2667","30.7833","62466","36.5716308088","30.4120922114","37.2205","30.7167"
"458.40","467.30","2571","Picadilly, Port au Port, Newfoundland","Table Point","Ordovician","Middle Ordovician","Darriwilian","5","3","0","3","2","35","","","3","150","10","","0","1","1e","2","3","11","87","","0","80","20","0","0","1","4","4","","1","2","1","3","2","1","0","0","1711","0","early Llanvirn
35 m thick, > 150 m wide stromatactis mud mound.
< 10 km across.
15-30 % are calcareous algae and invertebrates.
Only conspicuopus megafossils are lithistid sponges and sclerosponges (Lapidipanis). Girvanella oncolites and coarse pelmatozoan debris.
Fragmented foreland basin platform. Mounds nucleated on structural highs.","Canada","48.5833","-58.9167","80003","-10.6078830759","-89.5592330845","-29.0726","-43.203"
"467.30","469.00","2572","Burnt Island, Newfoundland","Table Point","Ordovician","Middle Ordovician","upper Whiterockian","4","3","0","3","2","","","","3","","","","0","1","1e","1","3","11","87","","","","","0","0","1","","3","","","2","1","3","2","1","0","0","1711","0","See also reef 2571.
Equivalent to early-middle Darriwilian","Canada","51.5472","-55.7583","","-4.59957944212","-83.8842554691","-28.5532","-42.8061"
"423.00","433.40","2573","Bay Fiord, Ellesmere Isl., N.W.T.","Cape Phillips","Silurian","","Wenlockian-Ludlovian","7","1","0","3","1","8","1","12","2","40","","","0","3","3a","2","3","13","86","","0","0","100","0","0","1","","4","","1","2","1","3","3","1","0","0","1712","0","Two small mud mounds
5 m thick, 30-40 m wide and 3-8 m thick and > 10 m wide, respectively.
4 zones:
- Basal encrinite packstone/grainstone
- Middle stromatactoid-rich encrinite packstone/grainstone
- Upper encrinite packstone and stromatoporoid floatstone
- ostracod-rich mudstone/wackestone.
Cements abundant in first 3 zones.
Crinoids with micrite rims.","Canada","79.5","-82.75","","7.35908355934","-74.0847102744","4.87505","-26.8536"
"86.30","89.80","2574","Draa ez Zemla","","Cretaceous","Upper Cretaceous","Coniacian","25","2","0","3","1","5","","","2","","","","0","3","3a","1","3","2","15","1","0","0","100","0","0","2","","4","","1","2","1","3","2","1","0","0","1717","0","Small (5 m thick) mud mounds on inner carbonate ramp.
Cyanobacterial precipitation indicated by clotted micrite fabrics, spar-filled molds, and preserved filaments. 
Thin red algal crusts
Rare rudists and corals.","Algeria","35.2833","5.7833","","24.2231736628","5.50091482125","21.1999","5.6027"
"89.80","93.90","2575","Jebel Mrhila","","Cretaceous","Upper Cretaceous","Turonian","25","2","0","3","1","6","","","2","","","","0","2","2a","1","3","2","15","1","0","0","100","0","0","1","","4","1","1","2","1","3","","1","0","0","1717","0","Mud mounds with crestal bioclastic limestone on top.
4-6 m thick. 
Reef 2574 for more remarks.","Tunisia","35.35","9.1333","","22.4709896006","8.44035771056","19.9701","8.08284"
"86.30","89.80","2576","Gulf of Gabes","","Cretaceous","Upper Cretaceous","Coniacian","25","2","1","3","2","","","","2","","","","0","3","3b","2","3","2","15","1","0","0","100","0","0","1","","4","1","1","2","1","3","2","1","0","0","1717","2348","Carbonate mud mounds on outer carbonate ramp.","Tunisia","34.5","11.3333","","22.1685113012","10.0015799643","19.294","10.0872"
"33.90","38.00","2577","El Morro del Porc, Centelles","","Paleogene","Eocene","lower Priabonian","29","3","0","2","1","3","","","3","","","","0","1","1d","1","1","2","19","1","0","70","30","0","0","2","","3","1","1","1","1","3","1","3","0","0","1718","1855","Biodetrital mud mound on delta-lobe facies.
Maximm thickness 2.5 m, extension 120 m.
Passage into coral patch reef.","Spain","41.7667","2.1667","69710","40.519412593","1.89890040955","40.3721","-1.06308"
"303.70","307.00","2578","Sniabar Mound, Wilson Co., Kansas","","Carboniferous","Pennsylvanian","Missourian","13","2","1","3","3","","","","4","","120","221","0","3","3a","1","2","2","26","2","0","100","0","0","0","1","","3","","","2","2","3","2","2","0","1","1719","0","Hertha limestone
SW (basinward) extension from Uniontown.
High porosity, oil staining.","United States","37.5833","-95.8667","","-4.36161885865","-51.4888632094","-3.4203","-28.579"
"382.70","387.70","2579","Yedioluk, Anatolia","","Devonian","Middle Devonian","upper Givetian","10","2","0","","2","80","","","4","","","","0","1","1a","1","4","1","9","","40","0","60","0","0","2","11","1","","","2","","","","3","0","0","1720","0","Reefal debris in platform carbonates. Around 80 m thick section with stromatoporoids (Stromatopora, Stachyodes, Taleastroma), corals (tabulates: Alveolites, Gyrophyllum, Stringophyllum, Thamnopora)","Turkey","38.55","36.45","27589","-54.3456722008","43.0355041086","-40.2976","58.6263"
"467.30","470.00","2580","Putilovo quarry, St. Petersburg","Volkhov","Ordovician","Middle Ordovician","Dapingian","4","3","0","3","1","4","2","30","2","50","","","2","0","","","3","13","93","","0","0","100","0","0","1","","4","1","","1","2","3","","1","0","0","1721","0","Mud mounds, described from the Volkhovian (earliest Middle Ordovician), east of St Petersburg (Dronov and Federov 1994), are 4 to 5 m high, 30 to 50 m across, dome-shaped, and with a mud core and micritic crust facies; no reported calcimicrobes. A Trypanites-bored discontinuity surface separates the micritic crust from flanking pelmatozoan bioclastic limestones. Pelmatozoans are thought by Dronov and Federov to have grown on the atoll-like micritic rim, as baffles to the inner lagoonal mud core. Palaeomagnetic drift paths (Torsvik et al 1992) suggest the mud mounds grew in cooler temperate shallow seas.","Russia","59.9667","30.6667","61803","-30.0140744555","-59.8403742616","-36.5715","0.439923"
"477.70","485.40","2581","Malyi Karatau, Kazachstan","","Cambrian","Furongian","Trempealeauan-Tremadocian","3","2","0","3","2","20","","","4","","","","0","2","2c","","3","3","64","","","","","0","0","1","2","3","","","1","1","3","","1","0","0","1722","1960","Latest Cambrian-earliest Ordovician Epiphyton-bearing buildups, up to 20 m high, occur on ocean-facing margins of a seamount in Maly Karatau, Kazakhstan, with smaller mounds scattered in the seamount interior (Cook et al 1991).
Thin section with Girvanella, clotted micrite and Epiphyton shown by ref. 1960","Kazakhstan","42.8333","70.5","","-28.8175275365","47.2408428814","-19.6639","58.8756"
"443.40","445.20","2582","Ullerntangen, Ringerike","","Ordovician","Upper Ordovician","Hirnantian","5","3","0","1","2","12","2","100","3","350","","","0","1","1a","1","1","4","9","","60","30","10","0","0","2","15","1","","","1","1","2","","3","0","0","1723","0","Middle Hirnantian
At Ullerntangen the bioclastic limestone sequence with its small mud  mounds is overlain by a very much larger, lens-shaped buildup, at least 350 m in length, 100 m in width, and up to 12 m in thickness.  It was originally interpreted as a reef by Kiaer (1897) but Hanken (1974) has argued that it lacks an organic framework, being largely composed of reworked material.
Nevertheless a remarkably diverse biota is recorded from this structure, including the stromatoporoid Pachystylostroma, rugoans Palaeophyllum,
Cyathophylloides, Tryplasma, tabulatans Saffordophyllum,  Rhabdotetradium, Lyopora, Reuschia, Catenipora, Proheliolites and Plasmpora as well as exhibiting pockets with clusters of cystoids and trimerellid brachiopod specimens.  The comparatively random directions of orientation of many of the coral and stromatoporoid specimens on the present exposed, slightly inclined, surface are not by themselves a certain basis for claiming that these organisms, or a substantial number of them, were not part of an in situ framework. Almost half the muddy matrix is composed of skeletal bioclasts - predominantly representatives of pelmatozoans, brachiopods, bryozoans, algae (Vermiporella, Hedstroemia) and the cyanobacterieum Girvanella.  The upper surface of the mound is cut by deep fissures up to 6 m deep, that imply a period of significant erosion possibly under subaerial conditions, and then they were infilled by sandy pelmatozoan-dominated bioclastic limestone in a subsequent depositional phase.  Finally a further sandstone unit overlaps the mound on its northern margin, and exhibits a very rich brachiopod, bryozoan and gastropod fauna near the mound.  This unit represents the uppermost part of the unnamed formation, and appears to be bounded at its top by a significant unconformity (hiatus) to the overlying Silurian Saelabonn Formation.","Norway","60.1333","10.1333","","-23.4987246045","-63.2650555473","-28.8019","-9.25712"
"477.70","485.40","2583","Southern Franklin Mts., Texas","José","Ordovician","Lower Ordovician","upper Tremadocian","3","3","0","3","1","","","","1","","","","0","1","1a","1","3","3","64","","","","","0","0","1","","3","","","1","1","3","1","1","1","0","1725","1723","Submeter scale stromatolitic mounds.","United States","31.7833","-106.4833","","19.2761275071","-119.99802322","-13.4366","-91.0745"
"470.00","477.70","2584","Hare Bay, Newfoundland","Catoche","Ordovician","Lower Ordovician","Arenig","4","2","0","2","2","70","","","4","","","","0","2","2b","","3","3","64","","","","","0","0","","","4","","","","","","","","0","0","1726","866","Equivalent to Catoche Fm.
More than 70 m thick continental margin reef complex. 
Superposed and coalesced thrombolitic mounds.","Canada","51.2667","-56.0333","","-0.999052782595","-82.2834642258","-30.5142","-46.2104"
"470.00","477.70","2585","Jefferson, Missouri","","Ordovician","Lower Ordovician","Floian","4","2","0","3","1","2","","","1","","","","0","1","1d","1","3","3","64","","","","","0","0","1","1","3","","","1","1","","","1","1","0","1727","0","Domed hemispherical and laminar stromatolites up to 2 m across in intertidal Jefferson dolomite.
Position doubtful.","United States","38.5","-92.5","","7.33960152531","-109.52975429","-22.6585","-76.8815"
"467.30","470.00","2586","Syas, St. Petersburg","","Ordovician","Middle Ordovician","Volkhovian","4","3","0","3","1","5","","","2","50","","","2","0","","","3","13","93","","0","0","100","0","0","1","","3","","","1","2","3","","1","0","0","1721","0","See reef 2580.","Russia","59.8333","32.8333","","-30.645467377","-58.8043181432","-36.6197","1.80209"
"467.30","470.00","2587","Mojero River, Siberia","Kotchakan","Ordovician","Middle Ordovician","lower Middle Ordovician","4","2","0","2","1","3","","","1","","","","0","1","","1","2","3","15","3","0","100","0","0","0","2","","3","","","","","","","","0","0","1729","1723","A lens-shaped, 2.5-m high, buildup with massive microbial-calathiid (Soanites) core and a capping thin layers of digitate stromatolites has been recorded from the lower part of the Chunya stage in the Moiero River section, Siberian Platform (Miagkova et al. 1977), of probable earliest Middle Ordovician age.","Russia","68","104.5","","0.10685585626","-36.0727460585","-1.96325","10.8034"
"467.30","470.00","2588","Zhuozishan, Inner Mongolia","","Ordovician","Middle Ordovician","Dapingian","4","2","0","2","","","","","","","","","0","2","2b","","","","","","","","","0","0","","","","","","","","","","","0","0","1730","0","Zhou et al 1992 also draw attention to shelf-edge buildups (with a cheirurid-illaenid trilobite biofacies) on that same northern Tarim margin, and on the western and SW margin of the N China Platform (e.g., at Zhuozishan, Inner Mongolia).","China","40.8667","112.55","","22.9489920123","98.7887638241","-13.7739","125.736"
